customer_id,transaction_id,transaction_date,transaction_amount,product_category,payment_method,customer_age,customer_gender,customer_region,loyalty_status,churn_risk
e3f409a3-4457-4f14-82cd-2f2e86ad2b11,4fd234e7-2c11-4d30-a272-b60fc8789304,2023-09-02,189.56,Home & Kitchen,Gift Card,59,Female,Braymouth,Gold,10
c25e2c15-19de-4fd2-be90-60f808cb8026,64e0ba06-6c0f-4d40-8271-9c3a01f6d24f,2023-03-31,236.36,Electronics,Debit Card,46,Male,Sarahberg,Gold,1
142add6f-3974-451b-9330-e5c01add520b,98f8a409-9eca-4333-8c55-c8c9338d14bb,2023-06-25,348.05,Electronics,Credit Card,19,Male,Lanebury,Silver,9
d885e282-e957-4817-8357-cabab019f998,83e9da2a-0f80-4472-bf0b-5c937df465da,2022-11-24,209.57,Health,Debit Card,20,Female,Wilsonmouth,Gold,1
78755af7-1948-42f4-a4a2-f5f07dc4915e,10525528-c067-40a8-af6c-6b33ec0e0c5a,2023-02-03,312.33,Books,Debit Card,57,Male,Mullinsfort,Bronze,4
efe5435b-6fa8-4065-9e7d-7339fb128c73,bbe1ca38-8116-4f12-9e82-b6dbabde04fa,2024-07-15,489.29,Electronics,Debit Card,56,Male,Larryland,Silver,3
6568fe3f-7533-432b-b0dc-e8e4bace8da9,836e2178-9cc3-4077-a9c3-dd9d25b05b6e,2022-12-17,126.83,Clothing,Gift Card,42,Female,North Paigefort,Silver,10
3f2a5964-a52a-492d-8f09-417d3ac2659c,f16634b3-5363-46dd-a601-7caab451bc65,2023-08-01,190.56,Clothing,Credit Card,25,Male,New Amandaborough,Bronze,6
c6be6d50-6d5b-4d54-b77a-84186e757db4,83e96e04-ed7f-415f-af3f-2a4cb0094956,2023-10-12,295.91,Sports,Gift Card,66,Female,West Sarah,Gold,6
6683e8c3-4719-4728-8932-5ae8cb103eb6,b719993a-86a5-478c-83cd-994c23bdb30d,2022-11-21,318.34,Toys,Gift Card,38,Male,Hannahfort,Gold,9
92eef0e6-d987-43cb-9b13-37d7d7f0673b,5736cb1c-0c10-439b-9d08-f2e8e9f8e54e,2023-11-08,286.77,Clothing,PayPal,80,Female,Austinburgh,Gold,2
e65ff610-259f-447c-af94-76d9995d584c,e4d75a32-79d3-4eda-a272-d72ad46ca199,2023-07-31,224.01,Books,Debit Card,78,Female,New Brett,Silver,9
54110e4d-4c74-4e6a-a9dd-ea601db4d6ea,f632a79a-7788-49fa-a2dd-a69882edd293,2024-01-08,223.93,Home & Kitchen,Credit Card,56,Female,South Sandraburgh,Bronze,4
19662c92-d311-4d92-8e92-572e43290767,9a9c5756-023f-4566-baed-0b602d254c91,2024-06-20,434.06,Home & Kitchen,Credit Card,75,Male,Jenniferhaven,Silver,10
9965ded7-1dfe-4a59-ba2a-ce1546fbf52f,cd69f37d-f055-4cc7-a797-14360d3382b9,2024-06-08,141.44,Sports,Gift Card,38,Male,Michellefurt,Bronze,3
f198e929-d770-44ce-b1ed-6e018800dc3a,a358c678-a337-485a-af20-45bf62ce688d,2024-09-02,35.2,Books,PayPal,50,Female,West Stephenberg,Silver,2
79650a37-0369-44d3-b837-f568a75f0671,4054ffae-1e73-4b37-969a-6014fbb8a0b2,2023-10-09,477.13,Electronics,Gift Card,67,Male,Port Coreyport,Gold,4
f6ee2ae5-7956-44b0-8574-1e5ad70d0d42,19107107-2aa2-4ce8-b790-193ed2703838,2024-06-28,78.05,Sports,PayPal,66,Female,Patrickport,Gold,1
70df6d97-9a59-4f24-8877-d23b18d77a7d,e36fd7b0-5869-4818-af63-411a6c5234b0,2022-09-18,217.92,Clothing,PayPal,50,Female,Josephstad,Gold,2
fa2cc852-f631-41fa-8373-a9d1b4b6c7b0,9a118011-b631-4b63-850a-664948fe89c8,2024-07-29,37.31,Sports,Debit Card,70,Male,Anitahaven,Silver,2
9b891b22-7677-4f8b-a7b6-04c686800e75,6c094325-38c3-4094-86ff-07831aae3f46,2023-05-14,111.05,Home & Kitchen,Credit Card,65,Male,South Brandy,Silver,2
dc950f7b-6c45-4165-b1db-de9ae44aa076,783026a3-12a7-4207-b859-22cbad59f6ec,2023-12-21,273.7,Sports,Debit Card,56,Female,North Crystalland,Bronze,8
6544e2b5-0540-4597-adc3-18c2b2e1d497,6e90224d-349b-4e3f-98d5-f86cf168f786,2023-08-24,143.52,Clothing,Debit Card,34,Female,Williamsstad,Gold,5
3917e207-2a51-4ee7-99fb-e67062fa30f4,a586a089-32a4-4331-9a2f-beedfc14f98e,2023-09-15,53.48,Clothing,Debit Card,48,Male,North Melanie,Gold,9
55c82c81-e2cb-42a4-88c4-92c3b46a9940,defa3366-e5f7-421f-adcc-d50ec7092dbb,2024-03-29,136.18,Clothing,Credit Card,33,Male,North Dominic,Bronze,2
c362aae4-6eb2-4ddc-9f5d-219fe174e500,ab6657c6-c942-4371-ba22-0aaa3d5d87cd,2023-11-27,48.07,Health,Credit Card,22,Male,Lake Stephenport,Silver,9
22bbb61d-99c7-4934-a4db-61cb1d6b997c,14b520c2-e95c-44ad-ba6f-5770b3336bfe,2024-06-08,377.35,Electronics,Debit Card,77,Male,Danielberg,Silver,2
1cab2774-7f47-4678-8c17-3c439296900e,0a1860a2-7d70-410b-98a0-4ccec3f29faf,2024-02-01,449.08,Books,Debit Card,63,Female,South Marystad,Bronze,6
f2bb1c64-36b8-4ff0-90a8-d0e05fc952d9,930c79c9-0a0b-4ccd-8a7a-590541681597,2023-03-13,390.38,Sports,Debit Card,47,Female,Johnsonchester,Silver,4
6e9fff4e-77f7-4c60-b416-c5dfc2e84ac6,287e4691-ca65-4542-bcf8-e92a50f2b9fd,2023-01-21,402.5,Toys,Credit Card,29,Female,Port Matthewfurt,Gold,7
08386a1a-147b-4135-b37f-3584c1fb1847,c70703bd-03f2-4770-9ba8-eb78ef5736a5,2023-10-13,12.17,Toys,Gift Card,23,Female,Lambbury,Gold,10
00ec8fcb-9136-46a3-ad08-9f0fdf17edd7,8ba01dbd-553c-4864-930a-d72b7c506c88,2023-03-31,234.41,Home & Kitchen,Credit Card,20,Female,New Zacharymouth,Bronze,9
6090cd65-df60-47e5-9fdc-40356670ad33,fc5accd6-ab98-49b1-8c34-1fb25f930451,2024-02-17,227.32,Electronics,Gift Card,54,Female,Jenniferburgh,Bronze,8
31f70f9e-68e1-424b-b04b-fcc6be88a32a,3407dabd-3545-4430-97e3-fda99e9b287c,2023-08-13,71.41,Toys,Credit Card,61,Female,Leefort,Bronze,8
40811a41-c267-4454-8dbb-226b2e29fca0,c52c4ecb-0db2-4c7c-8c6a-a86e13e92941,2022-11-08,82.51,Health,Debit Card,60,Male,New Michaelmouth,Bronze,2
91f71a45-9fac-40b5-a6d9-6efc858c44c9,4be9069a-525d-450e-91d3-d696c7c66b64,2024-05-04,267.96,Electronics,PayPal,50,Male,North Ryan,Bronze,6
ebb05c04-7c1a-40f7-8ddd-247d5e4f1426,e8386536-0733-446c-86e9-a30626f96431,2022-12-17,300.57,Health,Debit Card,23,Female,Francesfort,Bronze,2
63e5693e-8c14-4d1a-9862-a99e88f9731d,7e80c342-ddd8-4cb1-bfde-669a1009d417,2024-01-08,65.66,Toys,Debit Card,37,Male,New Melindamouth,Silver,7
194a5c69-ce4d-4a3c-82dc-ae6cec05ce90,666def1d-51b0-4991-bab6-e33f8686a2fc,2024-06-26,141.54,Toys,Credit Card,38,Female,North Melissahaven,Gold,7
9b754120-68d1-4e66-9ba1-e2a7eb83b31f,8c75103a-5747-418e-83fa-f2517d502df7,2023-08-08,453.8,Home & Kitchen,Credit Card,51,Female,West Christopher,Silver,2
9311bb04-d008-409d-9a14-ee8d7a10a7e0,67f3a108-ccfe-46d4-9f81-aabf55c2ff4e,2024-06-07,448.7,Home & Kitchen,Credit Card,45,Male,New Angelastad,Gold,2
dd10e415-9104-4a31-ba41-9a059ba28ce1,59e2313f-7526-4bef-8e76-92e355bb0e0f,2024-04-01,406.89,Books,Debit Card,56,Female,Shawnberg,Gold,5
167eeff9-6eed-4d7f-86ae-0a7481050fcd,633c5f34-c111-4b24-9412-43a47839431c,2023-11-09,470.63,Health,PayPal,36,Male,Shealand,Bronze,6
582f9fd9-e4ca-4a76-bf69-2bcf8a66d674,1f2ac45e-5595-4b9a-8abd-6f082782e371,2024-01-07,38.43,Sports,PayPal,79,Male,Harrisfort,Bronze,1
defac6ee-47b1-42cd-bfc5-a0fdd2ad52b1,213b4e5a-e67f-4bcb-bddd-b149d64da33c,2023-08-25,494.27,Health,Debit Card,55,Female,North Reneechester,Gold,1
ad201306-294c-4a87-a602-dc93622d22d7,7b4abdb6-da0f-4df9-88bf-eeb53c20f6f8,2023-05-29,368.39,Sports,PayPal,54,Male,Port Tammyfurt,Bronze,10
633bae1a-a64b-42ac-9d76-8c2d4e521c49,8ecb5ba7-0d33-4453-b522-eebe94c34189,2023-09-15,443.63,Clothing,PayPal,71,Male,New Angelaberg,Silver,9
dafe42c0-6e5e-4c70-8779-dd499d724c3b,434a087c-0b8a-49eb-bb87-93c6d026fcb8,2023-11-13,297.95,Sports,Credit Card,40,Female,Gomezstad,Bronze,5
47cf5113-a353-401a-97be-c98b472a1232,73cad7b4-483a-4217-ad40-7596ada7586b,2024-04-04,360.24,Home & Kitchen,Credit Card,49,Female,Maciasport,Silver,2
a2be69a4-8fbd-4518-ac2a-20ac342bb2e8,5be35073-029e-4e76-b68a-6328470fb260,2024-02-23,107.55,Toys,Debit Card,32,Male,Burnsfort,Gold,4
e4dd6c2e-a0ad-44dc-a6e4-0ade47029a31,20f107f2-b617-4330-9680-959cdc5c7093,2024-07-14,216.32,Electronics,PayPal,28,Male,West Jeanburgh,Gold,2
f9a76671-d69a-4043-b99e-2052b39df0fd,911ef61c-6eff-4658-ae0f-77f59ff03167,2023-03-24,212.34,Health,Credit Card,45,Female,New Robert,Silver,9
76feb8cd-3c31-43a8-8180-0fc16a0404ed,a1483369-fbfd-46af-aecb-8acb5ac00dba,2023-05-28,213.02,Electronics,Gift Card,56,Male,New Kaitlynview,Silver,1
b5bc2b30-74cb-4c89-9f42-d8ad2d52383a,3e46af92-fbd4-4ca4-960b-40b08e5f50f4,2024-05-30,52.79,Toys,Debit Card,45,Male,East Territown,Bronze,6
8c277033-18b5-4806-8e4d-9c26890a8106,da7e05d1-02ab-4933-b753-9bf17eceeeb3,2023-11-15,395.18,Clothing,Credit Card,28,Female,Kevinstad,Bronze,8
2dee26b2-e35f-4e05-b0ed-98ba21f4f648,d67e8be5-840c-4641-88a0-a738ade15c94,2024-08-21,237.38,Books,Credit Card,70,Female,Port Jamesland,Silver,2
e651127a-8501-4ec4-afa5-31b0b49695b4,ba966436-7f73-4894-86f8-87a48c72fe6c,2023-06-28,58.97,Home & Kitchen,Gift Card,29,Male,East Vickiside,Bronze,2
9c4d436d-f8c0-457a-a32b-0b277505f91e,54602866-07e5-4289-b054-861137c4f388,2022-12-09,371.75,Toys,Gift Card,64,Male,Bobbychester,Bronze,3
db2964c7-9728-40f9-8f4c-56ab884d4955,23c2a3cd-6f55-4292-96f8-83ea0d8984c8,2024-05-08,373.59,Clothing,Credit Card,30,Male,Bendertown,Bronze,2
bfdf8928-2257-469b-997d-5189bfb7e712,024e1ba0-941b-41e3-b645-ba7f6082aacd,2024-01-21,191.8,Electronics,Credit Card,34,Female,Jacobville,Bronze,9
72ee803f-edb1-439e-b3b0-a750e6a527a0,9dbf1cde-0e6b-4674-96e8-54ef765201fb,2024-05-30,314.32,Electronics,Credit Card,69,Female,North Vickie,Gold,10
660acb1f-0720-45c4-b52f-68ce68ecc587,f3bdef6f-cb8b-4e23-ac76-530f4f454440,2023-07-15,479.03,Sports,Gift Card,51,Male,North Angela,Gold,6
e442821f-44f6-4875-8f3e-efac9ae63f6a,3595ea2f-7300-4b5c-a97c-f99c68becf33,2024-01-18,433.77,Electronics,PayPal,50,Female,Richardsonchester,Silver,3
f0a58671-d317-4060-aca8-dad81cf90a55,e5c6e8bd-a405-40f2-8bde-ddee49df6d02,2024-04-15,143.79,Clothing,PayPal,70,Female,New Daniel,Bronze,7
9c0ec1d8-44ca-40bb-802c-1b721188ec67,ab47b9b1-d002-4a6a-8227-67ed4e6af07c,2023-09-06,204.4,Books,Credit Card,24,Female,Port Charles,Bronze,8
e27fa67b-01b4-4ed6-8346-e02e63dbf5b9,1ccd017e-8b06-4572-b428-57d00fc69338,2023-02-20,497.57,Electronics,Gift Card,51,Male,Ortizborough,Silver,9
586aa1a7-1899-44ae-862f-1f77850ef58c,ba81cfca-9514-45d3-b9ca-5ba521efa15c,2023-12-19,487.3,Home & Kitchen,Debit Card,25,Female,Lake James,Bronze,3
c6663761-3c84-4130-bbde-1c6f4a885a93,85b9f61b-4e5e-45d8-a64e-0a41e3eba63e,2022-10-06,343.85,Home & Kitchen,PayPal,34,Male,Traciland,Bronze,7
1396a94c-fc9b-4bf3-8704-4ac4e2707762,a67c457f-7ba7-43a8-9d5d-dae5b27753c9,2024-04-14,448.75,Health,PayPal,45,Female,Lake Lisa,Gold,2
677d6266-f14e-46e7-b406-dd47a3bb1011,7040a712-9ac0-40f2-89f2-90e55f289233,2023-01-18,130.55,Toys,Debit Card,70,Female,West Williambury,Gold,6
900f346f-debf-4804-aa45-ec202c3752a3,17d74f6d-4a42-4e05-ad0b-32680ac16636,2024-03-29,177.81,Toys,PayPal,57,Male,Lake Barbaraview,Silver,7
e09f48eb-c374-45fa-aeaf-b1644d6de555,fbb4ccf1-f98b-4d96-a40a-68b43ce37494,2023-09-22,411.3,Home & Kitchen,PayPal,50,Male,Linfurt,Bronze,4
be51d38d-b939-4d4a-9a91-10805b991886,1da6a0a2-6a40-4bf3-aa2c-cafa3c63464f,2023-03-12,108.26,Books,Credit Card,23,Male,Lake Dustin,Bronze,9
d624d697-c5c5-46c7-ad9c-43405007b058,c5c319d8-9c7a-4607-90da-90bff841972c,2023-03-27,112.96,Health,Gift Card,28,Male,North Hannahshire,Silver,7
e5b33a85-c04a-420f-9c7c-30cae6a4b30c,27cbfbea-d6aa-4cb5-aad2-2298da7d2b0a,2024-08-24,37.56,Clothing,Debit Card,43,Male,Davidton,Gold,10
bf55e022-b7b8-4eb8-96c1-a55112e0dddc,2141777b-142c-4672-8fa9-41ab624d647a,2023-10-19,56.21,Books,Credit Card,36,Male,Port Derekton,Bronze,1
82a726fe-deb3-4a6f-84dc-81ff9e3a00ae,3ad18404-622f-49bb-ac14-ef1bb89eb42f,2022-09-29,90.05,Clothing,PayPal,44,Male,Fisherside,Silver,3
62c1d1d2-ea69-4784-824b-e829f3f2cd47,f2a519bf-7bfb-45d3-84f2-766768c8b0ee,2024-09-05,251.06,Books,Gift Card,29,Female,Rosalestown,Gold,9
bdd21fbb-6cc2-428d-9a04-9e08566e7722,041aeccd-84fa-4783-9a5d-7fb68bd2744c,2023-12-25,420.77,Electronics,Gift Card,73,Male,New Andreport,Gold,3
bc61d21f-8bd9-40af-a999-b1b5bb32e98b,9246a7c4-d386-44b9-be48-c503d55914be,2023-11-21,146.44,Toys,Debit Card,28,Male,Michellestad,Bronze,8
cf469f98-d3cd-4e2c-aeb3-86cfce0fe8f2,9a7d0946-e511-4299-b940-4dff8cc7f342,2022-12-19,167.59,Health,PayPal,77,Male,Davidton,Bronze,8
92b9d89e-7f1f-4715-8d17-1322ccf1d3ac,9d0332f0-6655-43fa-8b06-212312f17e21,2022-10-31,101.69,Health,Debit Card,45,Male,East Charles,Bronze,8
46f9b67a-a3e7-430f-a51f-3b7c66362836,50dfb2a3-7eef-403f-ba85-7ceb08f65222,2022-10-20,58.06,Sports,Credit Card,27,Male,Lake Lauren,Bronze,6
082047ef-929b-4151-a3de-4fd93abef5a8,b2a1716a-ce32-4b90-8684-390fc0fc116c,2023-04-17,241.59,Health,PayPal,64,Female,New Jessicaborough,Bronze,4
d7d3e67b-bbc9-4e56-b6e9-16a45157af5d,a9ed4298-cc63-41bf-868b-9d8755f14a8e,2023-03-01,12.7,Sports,Debit Card,40,Female,East Kristimouth,Silver,6
da29a7c8-2674-41d4-aa1d-de9ec91c8172,923909d5-c56e-4cd8-8554-31201abafcd1,2022-10-18,204.89,Sports,Debit Card,76,Male,Allisonborough,Bronze,6
77833d51-4f80-4c90-aec3-21e19b89451d,b0bf4020-d558-4cd4-89f5-b1e8e369c55a,2024-07-17,259.97,Toys,Gift Card,25,Female,Clarktown,Silver,10
89c58910-e55b-49d8-8b44-7f8695fe7cf7,d2905c86-8dc4-462d-9eac-206b10965ee1,2023-04-24,168.93,Health,Credit Card,54,Male,Hughesfurt,Gold,1
2991575d-ef2c-45da-b904-99d3853c9471,b406fb73-5749-4441-9850-9e64fce14696,2022-12-09,445.6,Home & Kitchen,Gift Card,59,Female,Holderton,Bronze,9
9555bb30-66c6-44db-9e43-caf3289e8bd0,b42b9826-1873-4ceb-926f-483f965fe548,2023-07-14,56.15,Sports,PayPal,46,Male,North Alexanderton,Bronze,3
fd659836-6049-4716-bd43-693289dbcef8,f524a896-b618-4faf-afde-0a01edca747f,2022-10-03,66.46,Electronics,Gift Card,51,Female,East Amberfurt,Gold,5
b925b5cf-beda-4fe1-b63f-040f45e90321,138f9338-41a9-4597-bc7f-ae163794c588,2024-06-16,326.45,Home & Kitchen,Debit Card,53,Male,Michaelburgh,Gold,4
e780ee80-ba1b-401a-bfe6-5ce7102d241d,cce16615-d04a-4b9c-8565-d0f7f9feab8d,2024-05-18,491.1,Electronics,Debit Card,21,Female,South Lawrencehaven,Gold,4
1488e8e5-5511-403f-b4d3-db47552ddeda,4001644b-0d79-49a2-ac48-1080f6c73020,2024-05-30,428.98,Health,PayPal,37,Female,West Shari,Silver,8
2a12e0a4-8817-46c0-bf9b-52849631b2ff,0df1cce3-16c7-4cb5-a269-20c875ac0394,2024-03-23,235.36,Health,PayPal,31,Female,Williamsfurt,Bronze,8
d6bb0ae1-177d-4cd2-8184-44971d8a8c4d,2316261f-5265-4445-a70b-d041ba1ab187,2023-02-27,235.62,Toys,Gift Card,53,Male,Lake Angelafort,Silver,1
dfc872a5-460c-4d52-8da0-6af3614bac06,912a64e4-e735-4afb-9f64-012cafae5b46,2024-08-21,486.45,Home & Kitchen,Debit Card,51,Male,Elizabethborough,Gold,7
0c3fd478-2147-4b0f-b532-2043a40b0701,607d8c77-6adb-4339-8962-79058ba3544e,2024-06-02,123.05,Electronics,Gift Card,28,Male,West Scott,Bronze,2
f1752ebe-1a0f-47e1-bb77-4c2124dc4382,2c4ec338-77ef-4e4d-8bd1-ee69270f35da,2023-11-11,351.19,Health,Credit Card,63,Male,North Kathyberg,Bronze,7
0c43be23-32db-443c-b266-26a35699c09b,bb0e4e74-d275-46f1-836b-b3463ecb389b,2023-01-10,85.05,Sports,PayPal,78,Male,Hollytown,Gold,8
cc316eb3-e6b6-4e4d-8cef-c2f8ac3084c6,279cce4c-4c63-4ef8-a424-07492ae30b7b,2023-01-11,363.21,Books,Credit Card,40,Female,North Christopher,Gold,6
968bd264-e8ff-4848-9b46-e815872e4b1e,0322f2d0-32e1-43db-8851-51b273da7134,2024-05-17,298.89,Sports,Debit Card,69,Female,Lauratown,Bronze,4
6db4b196-ffde-4c55-9c64-56da7186344b,c383b05f-366a-4583-a970-1e8f126f7852,2023-07-18,415.37,Books,Credit Card,59,Female,Trevorfort,Gold,9
018e9d02-2203-4d04-98dc-5dfd6ef65baf,848ad8a1-d040-4ffb-8ad6-04df0e717525,2022-12-20,27.73,Books,PayPal,80,Female,Melindaburgh,Bronze,4
e6505875-0864-4df9-abe8-aa67506c05c5,ef2ac955-815d-443d-839b-d884949bba10,2022-10-28,211.63,Clothing,Credit Card,64,Female,North Robert,Gold,7
f91113d0-ce62-41e4-b474-4cb1771affa7,396b40b9-bcb0-45c6-a66e-e64933947dbb,2024-05-24,384.03,Books,PayPal,33,Male,Cindyville,Silver,7
9251fd3e-4034-4048-b485-ff5ff28b21f1,7c959a5b-c1e2-44a7-93d2-849892969389,2023-02-09,163.74,Health,PayPal,31,Female,Port Robertside,Gold,6
b802b7b6-c4d6-4c65-b24d-b94a805fac63,22c7b1fc-9d5b-49e3-b95c-7a6191e1aa2e,2024-05-31,311.7,Toys,Credit Card,69,Female,East Ianton,Gold,5
68e35537-d289-4632-8050-03475385c005,ce9dd5c8-c469-49cb-af1c-a32818a7065b,2023-08-19,263.44,Electronics,PayPal,48,Female,West William,Silver,4
fee490c1-7f8b-4bc3-91b4-387c6d703610,a449544d-ce45-4104-8879-e8163cd5a0f0,2024-08-20,61.96,Health,Debit Card,49,Male,Paulmouth,Gold,10
8f897d1b-40a9-400a-b67f-38d08540bc41,21824081-fff9-4d39-a70e-98fa646e520c,2023-08-30,340.56,Toys,Debit Card,36,Male,Port Julian,Bronze,2
35dc5006-80cf-4484-9dd1-c03d3b70e8ed,b1a0e59f-7b89-4482-825f-9d808b900ffa,2022-10-01,213.91,Books,Gift Card,45,Female,West Sean,Silver,6
5c8c38b5-e75b-426f-bde9-1337b151cc1f,542bf742-0359-4a0e-8094-fb53b57acea8,2023-11-14,142.76,Home & Kitchen,Debit Card,33,Female,South Jonathanmouth,Gold,8
86a3d1fb-a60b-4155-a1ca-602aa6b72a3a,91749153-f9e7-431b-810e-cd20e7804a79,2023-03-03,11.65,Electronics,PayPal,62,Male,New Aliciastad,Silver,8
a9bf0eac-e373-4b6e-bdac-17f04b66957a,25924a0e-543a-48a3-8fd6-c51664f70ebc,2022-11-18,311.73,Electronics,PayPal,67,Female,South Ian,Silver,3
0e032c9a-0e8e-446c-b21c-ca20ffe0b59d,c0e422b9-32f0-471c-8ff4-9667d54d8343,2022-10-18,340.99,Health,Credit Card,36,Male,Richardbury,Gold,7
c56cddd0-03c5-4f87-8787-c33cbc8ac667,cf1ca03c-33f9-49e9-80bf-1f93938449de,2023-01-12,449.03,Sports,PayPal,54,Male,New Sarahview,Bronze,3
bec9c52a-535e-4bae-9afd-a619b93e72c9,1e5cf1b8-f006-4644-b97e-e17a9f48206a,2024-04-18,371.41,Books,PayPal,72,Male,West Marc,Bronze,5
9606ac53-c875-4f0f-8bdb-0eeeab7fd81f,a24a616a-01bf-47ef-a562-9327bb3bafd8,2022-10-14,313.07,Health,Gift Card,70,Female,South Sethbury,Silver,3
c0b59023-75de-4ffe-837d-a39c5f4c5b0f,72bedd5a-1fa8-4934-8a62-7639c3e033a3,2022-10-17,288.0,Health,Debit Card,66,Male,East Victoriamouth,Gold,7
cf6d41a2-5f94-46fb-9045-929b73714bad,8ac214b5-db9b-4338-8661-36a83920084a,2023-10-20,310.71,Books,PayPal,44,Male,South Sarah,Silver,6
c600a781-9511-44e1-a34e-a150d26a26db,ffa5d5a0-6bf7-4417-9272-e35d99843b8b,2023-03-18,316.25,Toys,Gift Card,61,Male,South Cynthiachester,Silver,3
47679a8b-8b8b-4801-ba73-b98d53e6c004,3fad56b4-b25e-4d2d-98d1-403d3b4cb5e8,2023-09-20,222.93,Home & Kitchen,PayPal,31,Female,New Jason,Bronze,6
642d64f3-c792-4094-8163-168bfb596242,32cacdb7-c727-498a-a70f-95132daa9fd3,2024-03-27,182.71,Clothing,Gift Card,42,Male,South Troyview,Bronze,4
d91841fc-a758-4f05-a10c-2b82a4b17639,dbeebabc-39c7-49cf-bf72-6483a37e072a,2024-08-31,328.02,Home & Kitchen,PayPal,28,Female,West Amy,Bronze,5
f264e9c5-dd29-4a2c-8e62-2dd5a830c7c4,d41d0f43-c667-42cf-81eb-9e41c22efec3,2024-08-27,481.42,Home & Kitchen,Credit Card,51,Male,Hawkinsville,Silver,3
e6e6b3ae-e44d-447d-bcb4-7f1494f0e632,05e11b2c-ef83-40c8-ad1e-4b1eabcd6506,2023-07-19,93.89,Sports,Debit Card,56,Female,South Nicole,Gold,3
52dd306f-3d6e-41b9-bf1d-390f382f602d,6056095f-45b9-4576-8560-720fdb391b19,2024-07-17,421.8,Sports,Debit Card,49,Female,Stephenport,Gold,4
4c43a384-c1b2-4ced-abfa-fbf4c9426813,53df6d68-3654-406e-b658-a25f2c3cc3bc,2023-02-14,407.04,Toys,Gift Card,40,Female,Port Julia,Bronze,7
adf7cd8a-7407-410a-9271-4ffb6868b553,7f54c4a8-399c-4ad8-936b-d0a4b5565ec4,2022-12-07,252.72,Sports,Gift Card,60,Female,West Latoya,Gold,4
8ad147d4-a208-4c6d-9471-feafaf64c8a6,bf4fe8ee-e740-4e6c-888c-64b3f7cff5cb,2023-05-27,476.18,Books,PayPal,73,Female,Nicoletown,Bronze,10
a18f3529-e7a2-4cfe-aee7-ff4c444033ed,56c8ef42-c701-4a78-b578-6c457818b5f8,2023-05-25,141.02,Home & Kitchen,Gift Card,68,Male,Port Trevor,Gold,6
2b7bfe9f-2d66-4da0-861b-32c65efc0516,627a472f-d81a-4781-902c-cc1b97bbaf8e,2024-05-31,240.39,Home & Kitchen,PayPal,66,Male,East James,Bronze,6
3cc5a1d3-1d2d-4932-a8c7-487adbe8d30b,9032c402-c2be-4b10-8da0-2167c140a814,2023-07-20,159.81,Home & Kitchen,PayPal,46,Female,Hughesview,Bronze,1
1b822a7e-c9cd-43e1-a989-0bfd8854ce3e,b9546404-0a28-4488-8582-b2f9098473da,2023-04-29,220.99,Sports,Debit Card,38,Male,Murphychester,Bronze,7
26cdbf8a-5012-4925-aa10-4bac5ee48d96,fbb7d89e-3386-4f86-a82d-432a3d703fec,2022-12-21,306.06,Books,Gift Card,74,Female,Lake Brian,Bronze,6
e4599586-696f-47b9-8b47-4e384903ae17,6b8b8562-782e-44e0-bcee-cbd2f4bf943e,2023-10-06,68.54,Home & Kitchen,Gift Card,79,Female,Jasonchester,Bronze,3
8c164d24-95bf-4954-8f14-9b8fb7d4e2a1,537905a4-4b7a-4302-bb2e-59e83e702672,2024-07-05,39.33,Books,Credit Card,18,Male,South Stephaniefurt,Silver,1
c8be24d7-f83a-46b5-a02e-91e41056c43d,0990fd3d-fa3c-4e28-af80-b2b2ac1bacd2,2022-12-20,480.35,Sports,Gift Card,40,Female,Tyronefurt,Gold,10
8b0e6d07-7648-42d2-b524-412ef9e487cd,5b8608c3-8c37-4d25-840c-84ba1f03f63d,2022-11-07,441.68,Health,Gift Card,39,Male,West Martinborough,Gold,6
1d1bdf1b-730d-4c8b-8802-b4621eb6cee9,216253c7-612b-4550-a183-e3ced02779ce,2023-10-26,318.04,Home & Kitchen,Gift Card,45,Male,Shannonfort,Gold,9
d9cc3fda-2c43-4938-90e4-91e84e4b6d96,796c5190-12eb-42ee-b7f2-8e46577bbad1,2023-08-10,153.31,Toys,Credit Card,73,Male,Lake Malikbury,Gold,4
317d5d08-a49c-4001-8385-df05b488b58c,1f5c8d4b-bc4a-4730-9170-0a8256aadef3,2023-07-18,37.15,Sports,Debit Card,76,Female,South Joshua,Gold,5
afe87acb-dd20-4c29-91da-b3f72b2211f3,ff6b7709-d3df-40ac-a350-248379bf1839,2023-10-16,383.87,Home & Kitchen,Debit Card,59,Female,Jenniferberg,Bronze,7
0809a5bb-e58d-4591-91fe-ed1557e9deef,a811b200-445e-4d66-8d42-0cd4dcef1b3d,2023-01-28,218.45,Electronics,PayPal,62,Female,Isabelbury,Silver,7
0cde47da-02f2-49af-bf3d-adbcd3a2950a,1fd34cb5-8835-4d13-8cc5-8bf8b69afb77,2024-06-24,27.4,Clothing,Credit Card,78,Female,Yvonnetown,Gold,10
3eeb7f67-6c68-4c28-bc5d-c7b3940d1d78,88781cd6-e9e3-42a8-9331-6617aa53db32,2023-10-17,333.61,Electronics,PayPal,80,Female,Williamshaven,Gold,5
57f3c67c-b4ac-467f-aa3b-b6ac484193a1,a8c89be7-ac64-481e-8607-eaae4f71da29,2023-01-06,335.38,Clothing,Credit Card,25,Male,Jacobsburgh,Gold,1
