feedback_id,customer_id,feedback_text,timestamp,source,sentiment_label
1801,8940,"Service was fine, but not impressive.",2024-04-20 15:34:46,mobile,neutral
1802,7778,"Service was fine, but not impressive.",2024-02-26 20:30:34,email,neutral
1803,1842,"It was okay, nothing special.",2023-09-30 19:22:19,web,neutral
1804,7816,The product works as expected.,2023-06-24 15:50:59,mobile,neutral
1805,1896,The product was defective upon arrival.,2024-04-16 09:15:23,mobile,negative
1806,7902,I wouldn't recommend this to anyone.,2023-04-05 15:49:09,mobile,negative
1807,1834,"Terrible experience, very disappointed.",2024-02-12 17:15:28,email,negative
1808,9398,"Terrible experience, very disappointed.",2023-12-05 22:03:15,email,negative
1809,6013,"Fast and reliable, well done!",2023-01-10 04:55:27,mobile,positive
1810,4845,"Great experience, highly recommend.",2024-01-02 20:26:15,web,positive
1811,4620,I wouldn't recommend this to anyone.,2023-06-14 10:10:28,web,negative
1812,5565,The product works as expected.,2023-07-21 14:39:28,web,neutral
1813,6392,Very satisfied with the product quality.,2024-06-21 20:15:29,web,positive
1814,7907,The product works as expected.,2023-01-24 00:10:28,web,neutral
1815,7741,"Fast and reliable, well done!",2023-07-04 06:38:06,web,positive
1816,9908,"Extremely poor quality, not worth the price.",2023-08-23 19:01:30,email,negative
1817,5777,The product was defective upon arrival.,2024-08-07 12:08:48,email,negative
1818,8859,"Everything was perfect, will use again.",2023-03-25 04:43:08,mobile,positive
1819,2278,The service was outstanding!,2023-03-23 04:15:03,mobile,positive
1820,7767,"Service was fine, but not impressive.",2023-12-24 00:46:22,email,neutral
1821,7037,"Everything was perfect, will use again.",2024-03-31 02:23:29,email,positive
1822,3013,"Everything was perfect, will use again.",2024-07-01 14:05:14,email,positive
1823,4199,Average experience overall.,2024-03-11 09:05:12,mobile,neutral
1824,8440,"It was okay, nothing special.",2024-03-30 23:07:14,email,neutral
1825,4224,"Fast and reliable, well done!",2024-09-02 01:43:09,mobile,positive
1826,8493,"Fast and reliable, well done!",2023-09-09 09:34:39,web,positive
1827,9183,"Fast and reliable, well done!",2023-04-25 21:59:45,mobile,positive
1828,1059,The product works as expected.,2024-04-30 13:46:28,web,neutral
1829,5017,"Great experience, highly recommend.",2024-07-30 21:00:52,mobile,positive
1830,8410,"Everything was perfect, will use again.",2023-01-17 10:40:53,mobile,positive
1831,2568,Very satisfied with the product quality.,2023-08-25 00:08:54,email,positive
1832,2043,"Great experience, highly recommend.",2023-03-02 17:55:24,web,positive
1833,7231,"Service was fine, but not impressive.",2023-10-03 16:13:05,mobile,neutral
1834,1173,The product works as expected.,2023-12-23 12:37:31,email,neutral
1835,6172,"Great experience, highly recommend.",2023-10-17 06:08:46,email,positive
1836,8857,"Everything was perfect, will use again.",2023-08-03 19:26:40,mobile,positive
1837,8397,The product works as expected.,2023-05-21 15:12:46,email,neutral
1838,6170,"It was okay, nothing special.",2023-07-11 12:06:40,email,neutral
1839,2331,"Great experience, highly recommend.",2023-09-15 01:45:17,web,positive
1840,6832,"Everything was perfect, will use again.",2023-06-29 14:54:18,email,positive
1841,5250,Very satisfied with the product quality.,2024-08-22 04:49:16,email,positive
1842,3977,Customer service was rude.,2023-04-14 09:56:26,mobile,negative
1843,1509,"Everything was perfect, will use again.",2023-12-05 13:26:23,web,positive
1844,4268,"Everything was perfect, will use again.",2023-07-05 18:44:26,mobile,positive
1845,5368,Customer service was rude.,2023-07-09 12:41:00,mobile,negative
1846,5938,"Everything was perfect, will use again.",2024-05-23 07:10:40,web,positive
1847,6715,"Great experience, highly recommend.",2023-04-14 06:29:11,email,positive
1848,5958,I wouldn't recommend this to anyone.,2024-08-26 02:25:19,web,negative
1849,7476,Customer service was rude.,2023-10-12 21:26:51,mobile,negative
1850,3346,The product works as expected.,2024-01-06 04:54:51,web,neutral
1851,6557,I wouldn't recommend this to anyone.,2023-02-12 16:10:10,web,negative
1852,3022,Customer service was rude.,2023-06-30 15:42:34,email,negative
1853,2445,Average experience overall.,2024-06-07 21:17:49,web,neutral
1854,6321,The service was outstanding!,2024-09-19 01:53:16,mobile,positive
1855,9667,"Terrible experience, very disappointed.",2023-08-31 13:22:17,web,negative
1856,4575,"Great experience, highly recommend.",2024-07-06 07:34:06,web,positive
1857,9984,"Service was fine, but not impressive.",2023-08-30 11:24:32,mobile,neutral
1858,9973,"Everything was perfect, will use again.",2023-07-03 07:27:50,email,positive
1859,9770,"Not too bad, but could be better.",2023-12-02 03:21:50,mobile,neutral
1860,5878,"Great experience, highly recommend.",2023-02-09 14:59:57,mobile,positive
1861,3249,"It was okay, nothing special.",2024-07-05 21:30:07,email,neutral
1862,2956,"Great experience, highly recommend.",2023-08-20 19:19:04,mobile,positive
1863,3961,The product was defective upon arrival.,2024-03-30 15:50:08,mobile,negative
1864,8743,Average experience overall.,2023-05-15 11:01:02,web,neutral
1865,2234,"Everything was perfect, will use again.",2023-05-14 00:04:58,email,positive
1866,1673,The service was outstanding!,2023-04-01 17:00:53,web,positive
1867,4362,Very satisfied with the product quality.,2023-08-17 11:00:59,mobile,positive
1868,7000,The product works as expected.,2023-01-16 03:20:01,web,neutral
1869,1857,"Extremely poor quality, not worth the price.",2023-11-11 07:32:21,web,negative
1870,5265,"Service was fine, but not impressive.",2023-11-12 06:25:35,web,neutral
1871,1026,"Fast and reliable, well done!",2023-03-22 05:28:53,mobile,positive
1872,3158,"Fast and reliable, well done!",2024-08-25 00:58:08,mobile,positive
1873,3407,The product works as expected.,2024-01-19 15:20:50,web,neutral
1874,6489,"Terrible experience, very disappointed.",2024-09-14 04:29:46,mobile,negative
1875,3135,Customer service was rude.,2023-11-02 09:14:46,email,negative
1876,4398,"Not too bad, but could be better.",2024-03-01 08:19:48,email,neutral
1877,2439,The service was outstanding!,2023-04-05 05:08:56,web,positive
1878,2659,"Everything was perfect, will use again.",2023-11-27 12:30:04,mobile,positive
1879,2657,"It was okay, nothing special.",2024-01-01 03:08:10,mobile,neutral
1880,5362,Customer service was rude.,2023-05-06 01:09:23,email,negative
1881,6565,Average experience overall.,2024-05-06 21:59:31,email,neutral
1882,9247,"Fast and reliable, well done!",2024-02-21 15:57:08,mobile,positive
1883,2746,Customer service was rude.,2024-06-14 23:25:30,email,negative
1884,1536,"Terrible experience, very disappointed.",2024-02-04 04:14:49,mobile,negative
1885,2241,"Great experience, highly recommend.",2023-10-19 03:07:36,mobile,positive
1886,8816,"Not too bad, but could be better.",2024-02-09 05:20:27,web,neutral
1887,2244,The service was outstanding!,2024-09-12 15:07:26,web,positive
1888,4623,The service was outstanding!,2024-03-29 00:56:03,web,positive
1889,6618,The product was defective upon arrival.,2024-01-03 14:02:25,web,negative
1890,8497,The product was defective upon arrival.,2023-07-25 03:37:37,mobile,negative
1891,3037,"It was okay, nothing special.",2023-01-13 06:22:06,web,neutral
1892,6565,The product works as expected.,2023-03-12 17:28:12,mobile,neutral
1893,4987,"Terrible experience, very disappointed.",2023-10-31 22:34:59,email,negative
1894,9140,"It was okay, nothing special.",2024-06-16 07:03:08,mobile,neutral
1895,6078,"Service was fine, but not impressive.",2023-04-20 01:18:06,mobile,neutral
1896,8506,"Terrible experience, very disappointed.",2023-06-27 12:42:03,mobile,negative
1897,8982,The product works as expected.,2024-05-08 07:50:39,email,neutral
1898,8139,The product was defective upon arrival.,2023-05-27 03:36:35,email,negative
1899,2244,I wouldn't recommend this to anyone.,2024-06-28 12:09:16,web,negative
1900,6808,The product works as expected.,2024-01-19 00:11:33,web,neutral
1901,1134,"Great experience, highly recommend.",2024-03-21 08:15:26,mobile,positive
1902,5181,"Not too bad, but could be better.",2023-04-10 14:00:05,email,neutral
1903,2513,"Extremely poor quality, not worth the price.",2023-10-06 11:11:45,web,negative
1904,1151,"Extremely poor quality, not worth the price.",2024-06-17 21:34:35,email,negative
1905,3703,"Everything was perfect, will use again.",2024-05-04 04:24:11,web,positive
1906,7710,The service was outstanding!,2023-05-18 22:28:16,web,positive
1907,7658,The service was outstanding!,2023-12-03 00:25:42,email,positive
1908,8244,I wouldn't recommend this to anyone.,2023-09-10 22:14:00,mobile,negative
1909,4872,"Not too bad, but could be better.",2024-01-02 14:07:03,mobile,neutral
1910,4066,"Not too bad, but could be better.",2023-01-03 10:06:19,mobile,neutral
1911,2572,"Service was fine, but not impressive.",2024-09-06 02:27:13,email,neutral
1912,1283,Very satisfied with the product quality.,2023-08-12 04:26:56,web,positive
1913,3184,"Extremely poor quality, not worth the price.",2024-09-11 02:14:32,web,negative
1914,7773,"Terrible experience, very disappointed.",2023-10-31 17:53:00,mobile,negative
1915,5230,"Everything was perfect, will use again.",2024-04-03 18:26:31,mobile,positive
1916,7515,Customer service was rude.,2023-11-24 21:48:07,web,negative
1917,1205,Customer service was rude.,2024-01-15 13:02:27,email,negative
1918,7924,"Extremely poor quality, not worth the price.",2024-01-26 02:39:59,web,negative
1919,2673,Customer service was rude.,2024-03-18 08:06:53,web,negative
1920,3308,Average experience overall.,2024-06-10 06:24:15,mobile,neutral
1921,8176,"Fast and reliable, well done!",2023-06-04 21:35:17,email,positive
1922,3644,I wouldn't recommend this to anyone.,2024-09-11 03:13:37,web,negative
1923,5228,The service was outstanding!,2023-01-06 16:07:03,email,positive
1924,4831,"Great experience, highly recommend.",2023-04-23 16:36:21,mobile,positive
1925,9037,"Not too bad, but could be better.",2024-05-22 20:27:01,mobile,neutral
1926,7756,Customer service was rude.,2024-03-14 07:04:11,web,negative
1927,9553,"Great experience, highly recommend.",2024-03-29 09:50:59,email,positive
1928,2449,"Great experience, highly recommend.",2024-02-25 15:29:00,mobile,positive
1929,3366,"Not too bad, but could be better.",2024-03-28 00:26:32,mobile,neutral
1930,4879,"Terrible experience, very disappointed.",2023-12-27 11:44:44,web,negative
1931,3482,"Not too bad, but could be better.",2023-01-07 00:17:28,mobile,neutral
1932,4560,"Fast and reliable, well done!",2023-12-02 05:00:20,email,positive
1933,4026,Very satisfied with the product quality.,2024-05-28 09:45:43,email,positive
1934,1225,"Extremely poor quality, not worth the price.",2023-02-26 20:05:38,mobile,negative
1935,1473,"Service was fine, but not impressive.",2023-02-22 13:32:15,web,neutral
1936,4966,Very satisfied with the product quality.,2023-10-13 15:53:20,email,positive
1937,9511,The product works as expected.,2024-02-04 01:44:31,mobile,neutral
1938,5629,"Everything was perfect, will use again.",2024-06-10 04:38:08,web,positive
1939,3487,"Not too bad, but could be better.",2023-05-05 10:17:20,web,neutral
1940,6889,The service was outstanding!,2023-04-07 17:02:59,mobile,positive
1941,8878,Very satisfied with the product quality.,2023-09-03 22:39:48,mobile,positive
1942,9209,"Terrible experience, very disappointed.",2023-12-12 17:31:05,mobile,negative
1943,4451,"Service was fine, but not impressive.",2023-08-02 17:05:21,web,neutral
1944,3020,"Everything was perfect, will use again.",2023-12-25 08:41:24,email,positive
1945,2742,The service was outstanding!,2024-09-06 22:47:15,web,positive
1946,7068,The product works as expected.,2024-05-19 04:29:10,email,neutral
1947,6193,"Service was fine, but not impressive.",2023-10-12 13:17:54,web,neutral
1948,7718,"Everything was perfect, will use again.",2023-02-20 06:06:08,mobile,positive
1949,8460,"Extremely poor quality, not worth the price.",2023-08-09 02:53:37,email,negative
1950,3495,"It was okay, nothing special.",2023-07-02 22:33:22,email,neutral
1951,5428,"Not too bad, but could be better.",2024-01-04 14:22:44,web,neutral
1952,4004,I wouldn't recommend this to anyone.,2023-01-05 14:06:52,email,negative
1953,1835,"Extremely poor quality, not worth the price.",2024-06-09 05:21:09,email,negative
1954,7082,The product was defective upon arrival.,2023-02-04 01:57:45,email,negative
1955,1645,"Service was fine, but not impressive.",2024-02-06 00:36:46,mobile,neutral
1956,2806,"Terrible experience, very disappointed.",2023-08-18 11:42:35,email,negative
1957,2924,"Fast and reliable, well done!",2024-04-19 15:53:08,email,positive
1958,2520,"Terrible experience, very disappointed.",2023-01-12 00:28:57,web,negative
1959,6591,"Great experience, highly recommend.",2024-05-18 12:35:38,web,positive
1960,5951,Very satisfied with the product quality.,2024-05-23 17:35:09,email,positive
1961,1946,I wouldn't recommend this to anyone.,2024-03-23 22:32:30,mobile,negative
1962,8706,Customer service was rude.,2023-11-16 14:30:30,web,negative
1963,9577,Average experience overall.,2023-01-26 20:43:12,mobile,neutral
1964,4983,"Great experience, highly recommend.",2023-11-25 04:24:17,email,positive
1965,7982,Average experience overall.,2023-12-25 15:06:17,web,neutral
1966,9338,The product was defective upon arrival.,2023-03-01 20:25:50,mobile,negative
1967,3655,"Fast and reliable, well done!",2023-01-17 09:48:40,mobile,positive
1968,9857,"Everything was perfect, will use again.",2024-09-01 16:03:41,web,positive
1969,7697,Customer service was rude.,2023-12-26 04:59:40,web,negative
1970,7514,Very satisfied with the product quality.,2024-07-07 22:21:08,mobile,positive
1971,9617,"Great experience, highly recommend.",2024-03-01 06:44:45,email,positive
1972,1541,"Fast and reliable, well done!",2023-06-03 11:21:07,mobile,positive
1973,6503,"Great experience, highly recommend.",2024-07-17 02:30:20,email,positive
1974,6030,"Terrible experience, very disappointed.",2023-06-25 23:32:31,email,negative
1975,6691,Customer service was rude.,2023-05-24 02:10:44,email,negative
1976,6893,"Everything was perfect, will use again.",2023-04-15 20:14:45,email,positive
1977,6193,"Great experience, highly recommend.",2023-02-27 04:13:15,email,positive
1978,9099,"Everything was perfect, will use again.",2024-03-28 20:49:12,mobile,positive
1979,6322,"Great experience, highly recommend.",2024-02-22 23:30:02,email,positive
1980,1001,"Extremely poor quality, not worth the price.",2023-09-21 09:19:46,web,negative
1981,5417,"Terrible experience, very disappointed.",2023-10-12 18:29:47,email,negative
1982,9036,"Everything was perfect, will use again.",2023-01-10 07:14:34,mobile,positive
1983,6322,The product was defective upon arrival.,2024-09-06 00:50:04,email,negative
1984,3274,The service was outstanding!,2023-04-03 13:52:09,web,positive
1985,3434,"Terrible experience, very disappointed.",2023-01-17 18:54:37,email,negative
1986,9431,Very satisfied with the product quality.,2023-12-06 01:25:56,mobile,positive
1987,7215,Customer service was rude.,2024-04-02 00:30:18,mobile,negative
1988,9553,Average experience overall.,2023-11-30 13:44:01,email,neutral
1989,5168,"Extremely poor quality, not worth the price.",2024-03-12 07:46:21,mobile,negative
1990,6380,"It was okay, nothing special.",2023-01-05 11:55:44,email,neutral
1991,9638,"Service was fine, but not impressive.",2024-06-19 12:17:24,email,neutral
1992,7123,The product works as expected.,2024-03-03 01:51:42,web,neutral
1993,8403,"Fast and reliable, well done!",2023-04-24 23:16:29,email,positive
1994,2269,Very satisfied with the product quality.,2023-08-05 20:44:16,web,positive
1995,6002,"Extremely poor quality, not worth the price.",2023-01-21 04:33:47,web,negative
1996,5437,"Everything was perfect, will use again.",2024-07-10 09:20:33,mobile,positive
1997,8314,The product was defective upon arrival.,2023-05-05 10:57:33,web,negative
1998,9948,"Great experience, highly recommend.",2024-08-05 04:42:46,email,positive
1999,5605,"Everything was perfect, will use again.",2024-08-16 10:46:45,email,positive
2000,8330,Very satisfied with the product quality.,2023-09-02 13:40:21,email,positive
2001,3166,"Everything was perfect, will use again.",2023-09-26 13:39:44,email,positive
2002,8186,"Great experience, highly recommend.",2023-04-14 20:23:46,web,positive
2003,2854,The product was defective upon arrival.,2024-02-08 18:04:03,mobile,negative
2004,7524,The product works as expected.,2023-10-22 17:44:13,web,neutral
2005,2266,"Not too bad, but could be better.",2024-08-23 13:35:09,mobile,neutral
2006,9351,"Not too bad, but could be better.",2023-09-05 18:49:38,web,neutral
2007,1097,"Terrible experience, very disappointed.",2023-12-22 18:03:41,mobile,negative
2008,9722,I wouldn't recommend this to anyone.,2023-09-09 05:06:21,web,negative
2009,8863,Very satisfied with the product quality.,2024-08-30 18:54:28,mobile,positive
2010,9398,"Terrible experience, very disappointed.",2024-01-01 15:25:42,mobile,negative
2011,7334,I wouldn't recommend this to anyone.,2024-02-02 14:24:05,mobile,negative
2012,1712,"Extremely poor quality, not worth the price.",2024-02-21 10:04:22,web,negative
2013,9477,Average experience overall.,2023-06-14 16:18:43,mobile,neutral
2014,8501,"Everything was perfect, will use again.",2023-07-21 12:16:40,web,positive
2015,3428,"Service was fine, but not impressive.",2024-05-21 05:09:08,email,neutral
2016,7033,"Great experience, highly recommend.",2023-02-15 21:15:03,web,positive
2017,2486,"Service was fine, but not impressive.",2023-12-31 16:53:34,mobile,neutral
2018,5365,"Extremely poor quality, not worth the price.",2023-12-09 12:26:29,web,negative
2019,4660,"Extremely poor quality, not worth the price.",2023-06-08 15:44:53,mobile,negative
2020,5918,"Terrible experience, very disappointed.",2023-05-11 01:04:53,web,negative
2021,4587,"Terrible experience, very disappointed.",2023-01-10 10:38:01,email,negative
2022,4341,Average experience overall.,2023-12-20 03:51:06,web,neutral
2023,7794,The product works as expected.,2023-02-11 13:41:08,web,neutral
2024,3587,"Not too bad, but could be better.",2023-10-26 11:51:07,email,neutral
2025,8254,"It was okay, nothing special.",2023-01-28 22:09:29,mobile,neutral
2026,9027,"It was okay, nothing special.",2024-02-11 06:14:12,mobile,neutral
2027,2581,I wouldn't recommend this to anyone.,2024-08-19 16:58:01,email,negative
2028,3676,"Everything was perfect, will use again.",2023-04-18 23:49:12,mobile,positive
2029,3195,"Service was fine, but not impressive.",2024-01-20 12:05:16,web,neutral
2030,3908,Average experience overall.,2023-03-11 02:23:35,mobile,neutral
2031,4932,Average experience overall.,2024-04-12 22:52:05,web,neutral
2032,5974,I wouldn't recommend this to anyone.,2023-05-28 09:33:44,mobile,negative
2033,5078,The product was defective upon arrival.,2024-07-24 01:55:19,email,negative
2034,4462,The product was defective upon arrival.,2023-01-07 13:57:22,email,negative
2035,7578,The product works as expected.,2023-04-28 05:12:52,email,neutral
2036,8897,"Terrible experience, very disappointed.",2024-07-19 21:47:06,email,negative
2037,3221,Average experience overall.,2023-06-13 20:17:48,web,neutral
2038,9156,Customer service was rude.,2024-02-22 18:14:20,email,negative
2039,2110,The product works as expected.,2024-06-25 08:00:21,mobile,neutral
2040,5462,"Terrible experience, very disappointed.",2024-03-14 11:28:48,web,negative
2041,1076,The product works as expected.,2023-02-09 22:24:51,mobile,neutral
2042,4122,"Everything was perfect, will use again.",2023-05-25 23:45:44,web,positive
2043,1110,The service was outstanding!,2024-05-27 11:16:04,mobile,positive
2044,6237,The service was outstanding!,2024-05-27 11:08:17,web,positive
2045,3263,The product was defective upon arrival.,2024-04-24 22:13:45,mobile,negative
2046,5059,Very satisfied with the product quality.,2024-08-13 20:24:46,mobile,positive
2047,8141,I wouldn't recommend this to anyone.,2024-05-29 01:18:44,web,negative
2048,7335,"Not too bad, but could be better.",2024-06-13 20:19:19,web,neutral
2049,7508,"Service was fine, but not impressive.",2023-01-18 04:12:56,email,neutral
2050,8396,The product was defective upon arrival.,2023-01-11 15:42:42,email,negative
2051,6985,"Fast and reliable, well done!",2023-04-13 09:06:17,web,positive
2052,1595,"Not too bad, but could be better.",2023-04-06 18:14:19,web,neutral
2053,6934,"It was okay, nothing special.",2023-12-29 13:42:02,web,neutral
2054,8317,Average experience overall.,2023-11-13 22:11:41,web,neutral
2055,3900,The product works as expected.,2024-08-30 04:29:48,mobile,neutral
2056,8869,"Service was fine, but not impressive.",2024-01-29 08:05:52,web,neutral
2057,6892,I wouldn't recommend this to anyone.,2023-01-02 00:03:15,mobile,negative
2058,3523,The product was defective upon arrival.,2024-01-24 02:11:03,email,negative
2059,7827,"Terrible experience, very disappointed.",2023-02-13 20:02:29,web,negative
2060,7694,"Not too bad, but could be better.",2023-04-05 13:42:30,web,neutral
2061,1053,"Everything was perfect, will use again.",2024-06-05 11:17:44,mobile,positive
2062,3247,Average experience overall.,2024-03-07 08:22:04,email,neutral
2063,8405,Very satisfied with the product quality.,2023-11-04 11:38:55,email,positive
2064,4681,The product was defective upon arrival.,2024-06-25 06:30:49,mobile,negative
2065,3276,"Terrible experience, very disappointed.",2023-01-29 06:49:44,mobile,negative
2066,3505,"It was okay, nothing special.",2023-05-21 13:16:25,email,neutral
2067,8007,The product was defective upon arrival.,2024-01-27 16:55:24,web,negative
2068,9884,"Terrible experience, very disappointed.",2023-10-22 15:37:08,mobile,negative
2069,2168,Very satisfied with the product quality.,2024-07-28 04:19:35,mobile,positive
2070,7773,Customer service was rude.,2023-12-07 21:55:17,email,negative
2071,3886,"Not too bad, but could be better.",2024-07-05 19:18:12,email,neutral
2072,3499,Average experience overall.,2024-07-06 16:51:03,email,neutral
2073,2838,The product works as expected.,2024-04-09 14:05:37,mobile,neutral
2074,6307,The product works as expected.,2024-06-05 16:23:28,web,neutral
2075,8307,Very satisfied with the product quality.,2024-03-25 10:43:31,web,positive
2076,4707,"Not too bad, but could be better.",2023-08-23 15:01:52,web,neutral
2077,2034,The product was defective upon arrival.,2023-10-05 03:41:51,mobile,negative
2078,5305,"Fast and reliable, well done!",2023-10-03 19:39:54,mobile,positive
2079,3042,Customer service was rude.,2023-07-02 17:04:47,mobile,negative
2080,4752,The product was defective upon arrival.,2023-03-23 07:54:28,email,negative
2081,9974,I wouldn't recommend this to anyone.,2023-10-20 23:39:17,mobile,negative
2082,3216,"Everything was perfect, will use again.",2024-04-03 22:38:02,web,positive
2083,1005,"Service was fine, but not impressive.",2023-05-08 12:10:23,email,neutral
2084,7703,Average experience overall.,2023-12-17 22:53:06,web,neutral
2085,9667,"Not too bad, but could be better.",2023-08-04 09:21:44,email,neutral
2086,1882,"It was okay, nothing special.",2024-08-06 10:24:08,mobile,neutral
2087,8817,I wouldn't recommend this to anyone.,2023-10-01 07:29:42,web,negative
2088,2678,Customer service was rude.,2024-07-23 17:44:16,web,negative
2089,6815,The product works as expected.,2023-04-17 07:16:18,email,neutral
2090,1501,"Everything was perfect, will use again.",2024-06-24 20:23:15,web,positive
2091,5923,"Extremely poor quality, not worth the price.",2024-06-30 06:22:22,web,negative
2092,9346,The product was defective upon arrival.,2024-01-27 12:40:26,email,negative
2093,3496,"Everything was perfect, will use again.",2023-03-17 22:13:00,mobile,positive
2094,7502,"Great experience, highly recommend.",2023-12-31 11:54:07,email,positive
2095,1393,"Not too bad, but could be better.",2023-05-03 08:36:01,web,neutral
2096,4990,"Extremely poor quality, not worth the price.",2023-09-26 00:32:58,mobile,negative
2097,6858,The service was outstanding!,2023-06-16 06:27:08,mobile,positive
2098,4812,The product was defective upon arrival.,2023-10-17 21:20:42,email,negative
2099,6502,The service was outstanding!,2024-08-16 06:16:03,web,positive
2100,6506,"It was okay, nothing special.",2024-07-29 01:33:34,web,neutral
2101,2952,"Not too bad, but could be better.",2024-08-10 12:55:02,mobile,neutral
2102,3786,I wouldn't recommend this to anyone.,2024-05-21 16:27:12,web,negative
2103,8123,Customer service was rude.,2023-03-03 09:43:26,mobile,negative
2104,5588,I wouldn't recommend this to anyone.,2024-01-18 16:26:43,mobile,negative
2105,4502,Average experience overall.,2023-07-14 12:09:54,email,neutral
2106,8756,"Great experience, highly recommend.",2024-02-07 09:19:01,email,positive
2107,8025,I wouldn't recommend this to anyone.,2023-05-14 19:20:15,mobile,negative
2108,1054,"Not too bad, but could be better.",2024-01-07 07:54:23,email,neutral
2109,4911,Very satisfied with the product quality.,2023-06-24 07:54:43,web,positive
2110,6048,"Not too bad, but could be better.",2023-05-18 07:29:06,web,neutral
2111,2993,The service was outstanding!,2023-03-29 17:10:59,web,positive
2112,9089,"Fast and reliable, well done!",2023-07-07 09:11:12,mobile,positive
2113,7281,The service was outstanding!,2023-01-29 23:53:11,mobile,positive
2114,3201,I wouldn't recommend this to anyone.,2024-07-17 18:52:35,email,negative
2115,5750,The product works as expected.,2023-10-18 15:18:41,web,neutral
2116,7531,Average experience overall.,2023-04-17 06:34:16,web,neutral
2117,1082,"Not too bad, but could be better.",2024-09-08 06:18:35,mobile,neutral
2118,6032,The product was defective upon arrival.,2024-01-09 20:01:04,email,negative
2119,4159,"Extremely poor quality, not worth the price.",2023-08-11 04:37:46,web,negative
2120,8914,Customer service was rude.,2024-02-09 09:12:25,mobile,negative
2121,2950,"Everything was perfect, will use again.",2023-02-05 10:37:33,mobile,positive
2122,3832,"It was okay, nothing special.",2024-01-28 16:32:35,mobile,neutral
2123,4763,"Great experience, highly recommend.",2024-05-18 21:12:17,mobile,positive
2124,4797,"Terrible experience, very disappointed.",2024-04-29 09:30:47,web,negative
2125,3778,"Fast and reliable, well done!",2024-06-29 20:10:53,web,positive
2126,8072,"Everything was perfect, will use again.",2023-05-28 06:10:11,web,positive
2127,7095,"Great experience, highly recommend.",2024-06-13 15:50:55,mobile,positive
2128,9276,Very satisfied with the product quality.,2023-05-13 03:00:04,email,positive
2129,6305,The product was defective upon arrival.,2023-05-03 09:20:52,mobile,negative
2130,5998,The product was defective upon arrival.,2024-05-09 15:01:59,mobile,negative
2131,5133,"Not too bad, but could be better.",2023-02-05 18:00:34,web,neutral
2132,6551,The product works as expected.,2024-08-17 17:20:52,mobile,neutral
2133,1923,I wouldn't recommend this to anyone.,2023-05-16 12:01:20,email,negative
2134,2668,"It was okay, nothing special.",2024-09-13 19:52:05,mobile,neutral
2135,8957,"It was okay, nothing special.",2023-10-05 00:06:29,mobile,neutral
2136,4085,The product was defective upon arrival.,2024-01-13 19:13:30,mobile,negative
2137,4215,"Everything was perfect, will use again.",2024-04-12 22:52:34,email,positive
2138,4691,The product was defective upon arrival.,2023-08-05 11:33:20,email,negative
2139,9047,"Not too bad, but could be better.",2024-01-24 06:43:40,mobile,neutral
2140,3689,"Great experience, highly recommend.",2024-01-02 20:32:25,email,positive
2141,5689,I wouldn't recommend this to anyone.,2023-11-26 17:58:44,web,negative
2142,2783,Average experience overall.,2023-08-19 05:10:39,email,neutral
2143,9863,The product works as expected.,2023-06-30 10:57:57,mobile,neutral
2144,1877,The product was defective upon arrival.,2024-06-15 18:46:17,email,negative
2145,8677,"It was okay, nothing special.",2023-04-11 07:47:35,email,neutral
2146,6751,"Not too bad, but could be better.",2023-01-01 15:10:58,mobile,neutral
2147,6365,"Not too bad, but could be better.",2023-10-12 13:20:53,mobile,neutral
2148,1352,Average experience overall.,2023-08-27 16:21:59,web,neutral
2149,2782,"Everything was perfect, will use again.",2023-01-02 10:19:04,web,positive
2150,8786,"Great experience, highly recommend.",2024-07-05 11:59:15,web,positive
2151,4008,The service was outstanding!,2023-03-02 15:16:21,web,positive
2152,6787,Average experience overall.,2023-04-18 15:01:21,email,neutral
2153,1713,"Terrible experience, very disappointed.",2024-08-31 08:05:00,email,negative
2154,4830,Customer service was rude.,2023-01-04 09:04:11,email,negative
2155,3111,Customer service was rude.,2024-08-03 21:26:14,mobile,negative
2156,4889,"Extremely poor quality, not worth the price.",2023-11-14 01:48:06,web,negative
2157,9674,The product was defective upon arrival.,2023-09-23 13:36:28,web,negative
2158,7453,"Fast and reliable, well done!",2024-04-26 12:07:09,web,positive
2159,8311,The service was outstanding!,2024-03-01 23:22:45,web,positive
2160,1083,"Everything was perfect, will use again.",2023-10-07 05:33:15,mobile,positive
2161,6396,"Not too bad, but could be better.",2023-05-10 14:05:54,mobile,neutral
2162,1447,Average experience overall.,2023-07-05 15:11:40,mobile,neutral
2163,4957,Average experience overall.,2024-09-11 09:37:17,web,neutral
2164,3028,"Service was fine, but not impressive.",2023-10-16 00:18:44,web,neutral
2165,5318,"Great experience, highly recommend.",2024-05-16 22:47:22,web,positive
2166,9992,"Great experience, highly recommend.",2024-07-21 03:55:35,web,positive
2167,7641,"Extremely poor quality, not worth the price.",2024-07-08 12:30:02,mobile,negative
2168,6638,"Not too bad, but could be better.",2024-08-31 00:36:47,email,neutral
2169,9414,"Extremely poor quality, not worth the price.",2023-03-20 13:31:33,mobile,negative
2170,4371,"Fast and reliable, well done!",2024-05-14 13:59:16,mobile,positive
2171,4463,"Terrible experience, very disappointed.",2023-08-05 22:49:38,mobile,negative
2172,8104,"Great experience, highly recommend.",2023-09-19 13:58:24,web,positive
