date,store_id,product_id,units_sold,revenue,discount_rate,holiday_flag,weather_condition,advertisement_spend,season
2022-09-12,ST16,P37,29,3123.5828511028103,0.3626555595261299,0,Rainy,4385.140709156723,Fall
2023-11-21,ST13,P88,29,3436.289711217519,0.016420425803703866,0,Cloudy,1999.2518203095628,Fall
2023-09-02,ST13,P30,32,1205.8051128273378,0.07066021227076305,0,Cloudy,2312.0480854147104,Fall
2022-03-01,ST10,P84,28,1898.1142845079937,0.37838121418767195,1,Snowy,4790.332751301893,Spring
2022-06-21,ST9,P25,34,3330.9310399288015,0.25962885986743006,1,Cloudy,864.708179053898,Summer
2023-05-17,ST3,P5,31,1063.132745709725,0.04769470500988944,0,Sunny,2800.488550320311,Spring
2022-08-08,ST4,P58,39,1806.9211954795128,0.3136228567872967,0,Sunny,3840.7692084220957,Summer
2023-10-18,ST17,P66,34,1637.3563092516774,0.3145337959603194,0,Rainy,4491.924790584908,Fall
2022-04-15,ST4,P93,27,1043.8866692034171,0.08397290465136252,0,Rainy,4715.1409928600815,Spring
2023-04-21,ST17,P96,34,1546.025243745193,0.31485798082688304,1,Cloudy,3249.393741531117,Spring
2023-12-15,ST19,P82,30,471.58122235948616,0.09557345049296528,1,Rainy,943.0290192383742,Winter
2023-09-12,ST16,P28,25,1971.0966473880908,0.31170196580508674,0,Sunny,5352.621439760993,Fall
2022-08-22,ST17,P95,29,1854.360620321482,0.09896895723938437,1,Sunny,2036.9736438722812,Summer
2023-01-18,ST4,P20,27,2961.9723558370392,0.16764263350362013,0,Cloudy,1325.5729365321542,Winter
2022-01-14,ST17,P64,25,1110.7748170821305,0.0048756649621839905,1,Sunny,301.27404791875165,Winter
2023-08-12,ST9,P56,31,1580.34885560219,0.3359744769890607,0,Snowy,4714.236244007673,Summer
2022-06-29,ST8,P96,21,468.55835476477154,0.12830660336057906,0,Rainy,1476.378609111293,Summer
2023-02-15,ST9,P42,32,1061.077112397144,0.2289389824651038,1,Rainy,2670.3278099141453,Winter
2023-05-31,ST4,P74,23,1068.0313118305553,0.29323354346957464,0,Cloudy,1633.5571661932981,Spring
2023-08-03,ST20,P99,33,669.9433285157253,0.11634193380863556,1,Rainy,4943.594233079609,Summer
2023-11-03,ST20,P47,31,728.8585816896931,0.38775751237865874,0,Cloudy,1260.7805053038903,Fall
2022-06-23,ST6,P25,21,1045.8332335522675,0.37846964002912215,1,Cloudy,2696.362551765834,Summer
2022-04-08,ST19,P49,30,3096.249558009337,0.07711063651817601,0,Cloudy,1125.232109710846,Spring
2023-05-30,ST9,P21,28,575.2037095836052,0.04003671388742265,1,Snowy,540.5615071150025,Spring
2022-07-28,ST14,P32,29,3146.1864538573514,0.3423045764664285,0,Snowy,2752.3945815420643,Summer
2023-06-21,ST11,P64,30,2271.2013091175168,0.3180349391283752,1,Cloudy,936.7983271662417,Summer
2023-05-01,ST6,P41,21,2045.0237885247873,0.3514440735036568,0,Snowy,5623.235489024584,Spring
2023-05-21,ST12,P12,29,1305.2271511282534,0.23702233361767477,0,Cloudy,862.7783680939215,Spring
2022-06-13,ST12,P34,30,2772.8368695250356,0.26755502077787335,1,Rainy,2788.0244203592065,Summer
2022-10-30,ST3,P79,31,1563.1714254155224,0.031488732338430574,0,Sunny,5408.990757324952,Fall
2023-10-22,ST19,P5,37,3265.7360703416102,0.19864457200596297,0,Cloudy,3986.3976352538525,Fall
2022-07-22,ST10,P22,24,1127.346527069808,0.38191075564443455,0,Cloudy,4079.666966971475,Summer
2023-08-19,ST17,P51,37,1496.355225882242,0.20344779117490402,0,Snowy,804.4179629588662,Summer
2023-03-02,ST6,P71,37,4061.2659469668547,0.2594550034904666,1,Sunny,5617.419963428688,Spring
2023-05-15,ST19,P19,37,4242.894845922684,0.15919668147577293,1,Cloudy,4532.751322626025,Spring
2022-05-08,ST20,P75,39,3620.5262554369074,0.03750156224859818,0,Sunny,4142.825309157382,Spring
2023-07-03,ST7,P66,33,1687.8828232324017,0.20021836353189237,1,Cloudy,2574.2083835919607,Summer
2023-03-18,ST5,P8,34,2339.1940827310086,0.1645371273277535,1,Sunny,1781.1139838269473,Spring
2022-06-23,ST16,P5,37,4277.11508531084,0.20999179462121084,1,Cloudy,2011.693601164004,Summer
2022-02-02,ST11,P71,33,2430.458300503207,0.336304376474328,0,Sunny,3001.9604029719003,Winter
2023-12-17,ST4,P26,21,2393.935987021836,0.12954788562679834,0,Sunny,3497.1147679222026,Winter
2023-07-03,ST10,P74,24,956.3787461936794,0.2262469299826867,0,Snowy,1264.8830349407733,Summer
2023-06-06,ST17,P88,35,2161.0419442232323,0.3176786722414561,0,Cloudy,3986.2673204205316,Summer
2022-01-26,ST10,P19,31,1536.8933437609062,0.27257587278976253,0,Snowy,5373.666764282465,Winter
2022-09-26,ST10,P20,32,3577.402981948948,0.06769465008018427,1,Rainy,5821.866591963474,Fall
2023-12-17,ST6,P27,25,899.0715592762879,0.2670755409595897,1,Snowy,1267.9190128518107,Winter
2022-07-22,ST20,P47,29,1169.2879347132355,0.27934879828627807,1,Rainy,3318.9207123074925,Summer
2022-04-01,ST16,P95,27,1239.3213126026299,0.1516543728924098,0,Sunny,1729.7292450227512,Spring
2022-08-16,ST14,P47,37,689.6231593228432,0.06592511442680049,0,Cloudy,5801.715466087918,Summer
2023-03-29,ST20,P59,24,2308.04115613041,0.016872469708694916,1,Cloudy,670.3505416856165,Spring
2022-10-11,ST5,P88,33,3431.569603332477,0.34339791701899447,0,Snowy,5080.257576279102,Fall
2022-04-13,ST6,P73,25,994.1710093855477,0.017421463700768625,1,Snowy,5183.459949305992,Spring
2022-04-24,ST10,P47,30,3576.902686567405,0.20082419944220062,0,Snowy,368.68058645864136,Spring
2022-10-28,ST11,P58,29,943.8506492460448,0.21439087373856702,1,Sunny,5927.122147186026,Fall
2023-01-30,ST18,P58,20,2375.7275509198703,0.08911706642495276,0,Rainy,3467.6013602840426,Winter
2022-05-05,ST15,P53,31,2752.412352772779,0.16469368318969396,0,Sunny,1104.7862410091143,Spring
2022-04-21,ST15,P30,25,2983.939626295976,0.009794224086324556,1,Snowy,4565.282794048152,Spring
2022-11-26,ST19,P82,32,1021.6999440962884,0.15894213827105472,0,Sunny,509.9742800184209,Fall
2022-04-21,ST16,P3,30,2865.890345240892,0.04008457174656872,0,Rainy,3768.3509045424953,Spring
2022-02-18,ST2,P30,28,1129.837697704062,0.285166409711287,0,Rainy,3169.0989069316433,Winter
2023-10-24,ST13,P45,32,3582.73391946088,0.18429774986459382,0,Sunny,220.3002390999099,Fall
2022-05-30,ST20,P71,29,1059.8799645278427,0.17737784142285784,0,Snowy,3107.291500050644,Spring
2022-04-25,ST8,P12,33,3425.453949169682,0.20994847146347456,1,Sunny,2792.884724934553,Spring
2023-05-30,ST7,P93,33,3365.1548052267735,0.39727340797777555,1,Rainy,3192.9785218167576,Spring
2023-12-28,ST17,P55,25,1743.0580560395863,0.3706239031611718,0,Snowy,1166.6227410982995,Winter
2023-10-12,ST15,P76,41,3371.6075352723465,0.2775172721071237,1,Sunny,5740.951969407858,Fall
2023-05-29,ST3,P16,28,3188.0030470545466,0.07208862571379852,1,Cloudy,2081.801331315046,Spring
2023-12-02,ST3,P30,29,921.6773184035236,0.07625040971100172,1,Rainy,1736.1080360585697,Winter
2023-05-23,ST13,P58,29,872.0629384310557,0.31356116721987215,1,Sunny,1406.4991138105124,Spring
2023-11-25,ST17,P80,24,1676.8676816568309,0.24533335309053497,0,Cloudy,596.8795455114256,Fall
2022-11-10,ST15,P68,25,701.2192728348332,0.08683900119487298,1,Snowy,4581.24418661194,Fall
2023-12-25,ST17,P42,34,1297.7015742527674,0.21773095634744935,1,Sunny,2213.1450510909053,Winter
2022-03-01,ST1,P20,24,1957.8596450270873,0.0036251872636372975,0,Sunny,388.5850229779121,Spring
2023-09-26,ST11,P27,36,3456.0854742379006,0.18168002760569835,0,Snowy,3203.6415090080154,Fall
2022-10-30,ST10,P4,32,830.1187045207942,0.32708469195383716,0,Sunny,2254.3889009928107,Fall
2022-06-13,ST3,P52,35,2269.85872126533,0.034059894352065044,0,Cloudy,2872.920629794448,Summer
2022-03-21,ST1,P24,25,2951.2759871486464,0.08273015020825158,1,Sunny,3205.0382775079597,Spring
2023-12-31,ST15,P40,25,1216.4022260066226,0.17497458113249437,0,Sunny,4761.8164508196405,Winter
2022-04-04,ST17,P69,27,2043.2064007127215,0.06699355126773954,0,Sunny,4187.947372249471,Spring
2023-03-10,ST2,P67,34,2464.639672917933,0.062246103575441185,1,Snowy,5003.669655518056,Spring
2022-03-28,ST11,P23,22,2306.7024502855043,0.0745196460484094,0,Rainy,511.92243231153947,Spring
2022-07-26,ST3,P99,39,3122.285345970809,0.2144022752417218,0,Rainy,3308.7946109673117,Summer
2022-02-26,ST7,P3,33,1414.9704583378089,0.021903957008295685,1,Snowy,2453.8406142357553,Winter
2023-02-16,ST13,P47,25,1013.8490338485578,0.028734463175363524,0,Cloudy,1709.0633453424155,Winter
2022-09-24,ST7,P39,21,2187.095936666321,0.35588333724696536,0,Snowy,612.0210849317314,Fall
2023-01-27,ST19,P93,37,2467.297491022827,0.010751970732912586,0,Snowy,1636.905701270502,Winter
2023-03-25,ST11,P99,22,1306.961191766647,0.18735346214353618,1,Snowy,3933.4360209922497,Spring
2022-04-25,ST2,P72,26,2929.578876672559,0.2675533032835201,1,Sunny,2160.889802652745,Spring
2022-04-30,ST8,P16,32,2397.077821264468,0.11158904335215297,1,Cloudy,1198.0038806656623,Spring
2022-01-21,ST4,P69,31,1562.9847427363147,0.10947340673161908,1,Snowy,420.46968757015793,Winter
2023-04-07,ST12,P13,29,2720.989756928519,0.08641283817695028,0,Cloudy,4126.045329894233,Spring
2022-03-26,ST18,P13,31,2775.593318928598,0.21285577429472619,0,Rainy,4447.311954486105,Spring
2022-03-19,ST7,P24,34,2047.9298191188818,0.1844700974264967,1,Sunny,3659.6821324300427,Spring
2023-05-31,ST1,P22,26,2062.165269649411,0.2933012474963387,0,Cloudy,567.4662982093371,Spring
2022-04-15,ST5,P44,43,3417.8959500215883,0.039509323661712115,0,Cloudy,4888.835022350142,Spring
2023-03-20,ST3,P59,39,3274.476855484914,0.1494834659690926,0,Snowy,5981.124939660623,Spring
2023-12-12,ST4,P31,25,913.4426426126705,0.18172328099580548,1,Snowy,5775.095700605115,Winter
2023-03-08,ST12,P50,37,2219.5703882718817,0.13826729524607792,1,Cloudy,3661.3675330736664,Spring
2022-02-20,ST7,P95,21,1654.589287881906,0.16943386215963133,0,Rainy,4652.65673806624,Winter
2023-08-27,ST9,P70,41,1945.9566030576564,0.3103051116376775,1,Rainy,1436.5223378231735,Summer
2023-12-31,ST10,P85,24,1852.543957972504,0.3245696754405107,0,Sunny,313.67684295812967,Winter
2022-04-15,ST11,P51,23,2062.2874601728095,0.292112793735384,0,Cloudy,4994.334121730492,Spring
2023-07-06,ST4,P49,26,2651.442526572822,0.35449798776613295,1,Cloudy,807.1982095328858,Summer
2022-03-28,ST11,P44,25,1728.7963246723593,0.3626255625918463,0,Snowy,1434.4085190395595,Spring
2022-07-12,ST9,P8,38,3750.9457880683117,0.2209892910790563,1,Snowy,5015.65185548109,Summer
2023-12-12,ST11,P48,27,1945.641258610818,0.0853123250098244,0,Rainy,3307.39994148194,Winter
2022-05-13,ST16,P76,31,3474.487003449535,0.002671834162838893,1,Snowy,1906.7020732447845,Spring
2023-06-26,ST4,P10,30,2251.4623701982005,0.37180194038705666,0,Rainy,1128.848455054231,Summer
2023-01-28,ST10,P90,27,2981.2876973554394,0.14480790811925823,1,Sunny,1264.901087809583,Winter
2022-02-02,ST20,P17,36,695.00446446849,0.019612330485311615,1,Snowy,5855.361834626004,Winter
2023-10-09,ST7,P97,41,1387.9922310183263,0.06510914286759771,0,Sunny,4423.597961402975,Fall
2022-05-20,ST5,P89,38,3569.7899506345493,0.23382371792059484,1,Sunny,1973.3030252571912,Spring
2023-07-15,ST14,P62,33,3345.7099176151087,0.05743876346820623,0,Rainy,961.4865947758803,Summer
2022-01-15,ST16,P15,31,867.0878651540523,0.29469498037759717,1,Cloudy,5223.90416054873,Winter
2022-09-16,ST3,P30,26,2618.129165227866,0.09931375666083242,0,Sunny,2606.4137278637654,Fall
2023-05-02,ST4,P55,34,3807.2864623966307,0.15044206791255937,0,Cloudy,4475.194367416858,Spring
2023-11-21,ST1,P95,29,2933.2560939672017,0.05906603702535778,1,Cloudy,2100.724129597993,Fall
2022-02-10,ST2,P14,38,2413.6853016130076,0.31057588985291773,1,Cloudy,1555.9086668503492,Winter
2023-01-13,ST20,P22,27,496.7213581838719,0.184011577556277,0,Sunny,367.78266940382423,Winter
2023-09-28,ST11,P37,25,2229.595405872012,0.32068707279460407,0,Cloudy,3459.5004116528135,Fall
2022-07-18,ST14,P45,31,3271.3556032235906,0.030563788155810158,1,Snowy,4456.839293647289,Summer
2022-05-03,ST4,P51,49,1603.6594702335508,0.17714344034068275,0,Sunny,490.01292130220145,Spring
2022-02-01,ST14,P40,29,1652.1228608313181,0.22268026520620177,1,Cloudy,1504.5347190764414,Winter
2023-07-18,ST17,P16,27,2018.4328726624472,0.07887707061541267,1,Cloudy,290.36520131652696,Summer
2022-08-27,ST6,P68,31,783.6644859538007,0.20938104959904258,0,Sunny,5049.195147782686,Summer
2022-08-18,ST11,P11,38,950.3586500431898,0.37355850744540103,0,Sunny,2627.497574534594,Summer
2022-06-17,ST10,P43,33,1419.2664397491062,0.2886055681687238,1,Snowy,3068.6235731222805,Summer
2023-03-15,ST7,P68,30,883.3593661973268,0.3266412309974347,1,Snowy,2415.2968102266345,Spring
2023-06-15,ST16,P27,35,3076.4686360362284,0.032010387659510274,0,Sunny,3693.54067595714,Summer
2022-02-27,ST5,P70,33,1317.9787343924138,0.08280907388356328,1,Sunny,5652.244645255067,Winter
2023-02-21,ST5,P47,29,2235.1873199535307,0.19893723821994744,0,Sunny,3768.22424546516,Winter
2022-01-17,ST7,P30,24,2234.9938767453896,0.14261534300998555,0,Cloudy,1306.7824411793254,Winter
2023-06-02,ST3,P85,34,1366.2034334220232,0.3990595837362081,1,Rainy,5337.683113679936,Summer
2023-12-14,ST17,P95,31,2863.4561962696293,0.1634555962804385,1,Rainy,4196.448847693784,Winter
2023-09-24,ST10,P20,27,2149.708060267876,0.39088767042247513,0,Sunny,2579.529034017181,Fall
2022-06-30,ST7,P61,17,796.9596206918372,0.2668695219436082,1,Rainy,4854.065933588841,Summer
2023-09-23,ST14,P88,33,1711.6969766081083,0.12984059844542145,1,Rainy,5675.073817906198,Fall
2023-04-09,ST16,P63,29,665.9908548334928,0.27070415962909905,0,Cloudy,2563.8199141075766,Spring
2023-07-02,ST4,P14,37,1312.1454831403246,0.33468463946081445,1,Sunny,5160.148260491929,Summer
2022-11-15,ST17,P30,20,1614.135262747261,0.15475520194210693,1,Rainy,351.4313395052927,Fall
2023-10-09,ST3,P62,39,3735.3669262569347,0.12175930809401084,0,Rainy,608.2448379664856,Fall
2022-03-01,ST8,P88,33,1175.191223687357,0.05647722945569092,1,Sunny,4621.539915978563,Spring
2023-01-31,ST20,P9,28,2648.289936895476,0.009421748140705023,0,Sunny,1520.4272335956532,Winter
2023-08-03,ST13,P96,40,2568.940004561987,0.06338176871056707,0,Snowy,4849.021081679215,Summer
2023-09-18,ST19,P70,28,856.4794155004156,0.39848747218074876,0,Rainy,262.3973235783005,Fall
2022-02-09,ST9,P61,40,1548.6701076273685,0.24818937460911009,0,Snowy,2768.2620730272683,Winter
2022-02-25,ST14,P37,39,2962.822423935103,0.38453093583143527,1,Cloudy,2779.507010813538,Winter
2022-04-20,ST2,P62,23,2095.364421843866,0.20343470919855797,1,Cloudy,1940.5913841064917,Spring
2023-08-14,ST9,P66,28,3341.549873303357,0.20322458398586019,1,Sunny,2686.22324572553,Summer
2022-09-18,ST6,P40,30,2901.8013279837814,0.06192356742215162,1,Sunny,1926.5708577223259,Fall
2023-09-07,ST17,P90,18,1284.6232932272162,0.08689408120331783,0,Rainy,3997.258992813746,Fall
2022-05-20,ST8,P51,31,2586.3925639443796,0.036549194565301014,0,Snowy,812.0331513411951,Spring
2022-04-08,ST2,P18,31,2920.904553830023,0.11548544769927754,1,Snowy,1352.1004131906209,Spring
2022-09-03,ST3,P22,26,530.8274691193293,0.10154506096935477,0,Cloudy,3114.871091518406,Fall
2022-01-14,ST7,P17,29,3307.2865998910493,0.20379604305827873,1,Sunny,2090.0230419321924,Winter
2022-10-13,ST14,P96,31,2753.959769944346,0.34060363117005993,0,Rainy,4905.631152921094,Fall
2023-11-28,ST9,P3,38,3551.9693973730346,0.21218243707215426,0,Rainy,4414.876642250383,Fall
2023-09-16,ST15,P58,27,1323.7904456781791,0.02274524990921849,0,Snowy,1827.683601190399,Fall
2023-05-01,ST7,P71,30,1887.6951284261309,0.06408150960041406,0,Snowy,2640.729412868499,Spring
2023-06-22,ST4,P37,18,632.9590780462888,0.35001859680996894,1,Sunny,4776.739413389948,Summer
2023-07-16,ST17,P31,31,3134.2906691704584,0.1671088526607707,1,Cloudy,5330.651721074824,Summer
2022-04-14,ST4,P30,31,2184.652469769144,0.13341735316208006,0,Rainy,1214.965405898836,Spring
2023-06-25,ST10,P23,41,3251.525033695807,0.16458249215881665,0,Cloudy,5224.891915918745,Summer
2022-11-08,ST3,P55,30,531.5669860784933,0.13327297146200814,0,Snowy,4591.213841112452,Fall
2022-01-14,ST3,P78,26,2619.891036715227,0.19275907477706147,1,Cloudy,2698.653458636486,Winter
2022-12-12,ST9,P82,31,3390.626791174127,0.3919389169100392,0,Sunny,608.8141109873225,Winter
2023-02-23,ST7,P2,23,2037.9217670719884,0.09147126570718395,1,Sunny,1429.1373481142336,Winter
2023-04-16,ST15,P42,31,1337.3779336654302,0.02925139249584832,0,Rainy,2823.457786975711,Spring
2022-09-13,ST16,P80,24,485.50441347851955,0.1572132938810189,1,Snowy,582.4377063802247,Fall
2022-04-10,ST16,P36,31,1625.7717685608477,0.21319273178503542,1,Cloudy,1106.7186931029626,Spring
2022-02-02,ST15,P95,31,3021.1339603564948,0.26980003680306924,0,Rainy,1156.413132525448,Winter
2022-01-27,ST9,P53,35,1039.7271912147878,0.07646633345712393,0,Snowy,4467.032099597053,Winter
2022-03-07,ST8,P77,33,1566.5612693894384,0.06215864005184018,0,Snowy,2079.4845282901333,Spring
2022-04-11,ST17,P4,45,925.0952127563681,0.18845060619957976,0,Cloudy,838.468770559444,Spring
2022-07-20,ST2,P94,30,2302.535231082339,0.06080858039764867,1,Sunny,4578.228824543786,Summer
2022-04-19,ST12,P35,23,1171.8523290828718,0.13176109892976334,1,Rainy,1365.8450783516855,Spring
2023-04-16,ST2,P14,30,1817.815868768641,0.20835172749124511,1,Rainy,2405.690191702445,Spring
2022-02-26,ST16,P47,29,1904.981693112989,0.0802616370349941,0,Cloudy,232.06862802956965,Winter
2023-01-02,ST16,P36,37,625.0850243293376,0.33984427341421136,1,Snowy,3762.921177202616,Winter
2022-10-02,ST12,P97,30,2411.246891084196,0.11610541123481194,1,Cloudy,3560.84158256124,Fall
2022-02-28,ST20,P24,24,2003.4761434511217,0.020588023502901412,0,Sunny,2996.9806642889735,Winter
2023-10-18,ST18,P16,26,2674.6589510317726,0.03398370312373489,0,Sunny,5610.479819581939,Fall
2022-10-26,ST4,P81,38,1271.8055731139937,0.08161813982725019,1,Rainy,262.7559320682758,Fall
2023-11-12,ST14,P41,23,894.5706291135598,0.3972641691042478,1,Rainy,1389.7898008458876,Fall
2023-04-26,ST11,P26,28,514.3297850407029,0.21397136919502135,1,Sunny,3680.7818243256156,Spring
2023-08-22,ST5,P93,34,4016.352619842937,0.08024118544623732,1,Cloudy,4371.424415600651,Summer
2023-11-21,ST1,P55,27,3210.9653264330027,0.2375628063487657,1,Snowy,3127.083670306964,Fall
2022-01-18,ST10,P34,22,1348.6739043602095,0.285105628337557,1,Snowy,1692.2189499671995,Winter
2022-12-21,ST3,P20,35,3997.81865266644,0.08782787048305868,0,Snowy,2606.2223880525935,Winter
2022-02-28,ST12,P94,31,3303.6030924578668,0.013383792670200956,1,Cloudy,4568.893494778084,Winter
2022-10-18,ST9,P72,44,4561.938094926021,0.13996501852025256,1,Sunny,5739.584388091383,Fall
2022-07-31,ST2,P74,39,3974.1987208294336,0.1774920057657708,1,Sunny,3486.0205485890606,Summer
2023-06-03,ST16,P24,23,397.0208454453301,0.037227509766287616,1,Sunny,4731.872449445863,Summer
2023-08-30,ST10,P47,27,1337.8139950001655,0.2543084171442675,1,Rainy,2320.5540320565515,Summer
2022-09-18,ST3,P57,21,550.263797473732,0.1794836782209175,0,Sunny,3159.495255118593,Fall
2023-10-30,ST12,P42,25,1758.343975653655,0.3835877743480239,1,Sunny,4070.834192046596,Fall
2022-03-04,ST15,P66,29,1851.5836835417983,0.33416373759909934,1,Snowy,3634.8475205200884,Spring
2022-07-08,ST16,P60,24,674.988838851893,0.008061797876586186,1,Snowy,1738.8747664640405,Summer
2022-02-10,ST17,P32,23,1649.8154449117835,0.08695430100258231,0,Sunny,1032.7609597705905,Winter
2023-08-08,ST9,P87,34,2631.677673944285,0.23839828224156778,1,Sunny,5742.319195409101,Summer
2023-01-28,ST5,P84,23,1716.1623899875794,0.28679415561102045,1,Rainy,1722.4668803056868,Winter
2023-09-25,ST17,P48,44,2194.784960997676,0.22678818466116316,0,Rainy,710.335374644288,Fall
2023-10-02,ST18,P8,33,3096.6081358407223,0.18140021915220608,0,Sunny,2066.303038220195,Fall
2023-10-26,ST1,P10,35,2017.005285540267,0.024806093803949603,1,Snowy,2209.7496017794774,Fall
2023-03-01,ST7,P12,31,1478.9083175468209,0.17140293436361184,0,Sunny,2206.825648011856,Spring
2023-10-30,ST11,P10,22,2229.3216176730643,0.09461182884901582,0,Cloudy,4039.480728378508,Fall
2022-06-29,ST19,P19,33,1382.6993547512811,0.3256814735465827,1,Sunny,3925.329218952237,Summer
2022-03-12,ST6,P96,26,1772.3394742044134,0.29694353134814205,1,Sunny,2842.895842032812,Spring
2023-03-13,ST2,P67,38,3902.291590679426,0.22215619492612051,0,Rainy,2564.8912880243734,Spring
2023-10-01,ST8,P53,30,1391.579185069512,0.060759171296719844,0,Cloudy,1351.807494376547,Fall
2022-08-30,ST12,P92,33,1681.4123656082222,0.2701200128718075,1,Snowy,3176.516056999245,Summer
2022-08-15,ST13,P77,35,887.7086123870987,0.3690180452349798,0,Rainy,786.2302284128317,Summer
2022-11-05,ST11,P8,32,2595.200568769559,0.2593720299154235,0,Cloudy,3327.0635494902845,Fall
2023-09-07,ST18,P97,28,2499.0017861755605,0.26565350165658347,0,Rainy,938.3506511655492,Fall
2023-07-07,ST3,P2,19,424.03596584113893,0.17075754633285298,0,Rainy,5219.210883892431,Summer
2022-12-03,ST10,P79,34,2940.1624674944846,0.3791519439168072,1,Rainy,833.1360654225671,Winter
2023-04-23,ST8,P94,46,748.9636420298604,0.1606778725500816,1,Rainy,873.9937384601262,Spring
2023-05-17,ST19,P85,29,2473.460729946822,0.26051770550906056,1,Cloudy,3885.7043887469295,Spring
2023-03-23,ST8,P38,22,1083.8813293761543,0.08730273356322332,1,Snowy,3250.462277280748,Spring
2022-03-27,ST5,P88,31,2212.2761756881846,0.12618954199279875,0,Snowy,4066.1537852816946,Spring
2022-08-18,ST15,P4,31,3265.830852303136,0.3653499481086519,0,Rainy,5218.102743124485,Summer
2023-01-15,ST17,P81,29,1666.7796354927762,0.10352768951152701,0,Cloudy,2650.66967569871,Winter
2022-07-26,ST7,P31,27,1773.4053723468335,0.31953819839602976,1,Snowy,4560.051837433269,Summer
2023-12-09,ST10,P94,30,990.6576155765349,0.22736689603186716,1,Sunny,3259.8779109414245,Winter
2023-06-05,ST13,P81,32,3256.491073861839,0.11279669666918193,1,Snowy,2969.987256865649,Summer
2022-01-04,ST14,P2,23,433.6119722557432,0.13379715311304682,0,Cloudy,4556.466570012053,Winter
2023-10-31,ST1,P26,36,875.3424124495084,0.0019852728797131736,1,Sunny,3479.314982352653,Fall
2022-06-12,ST16,P6,31,2154.90854323107,0.307419019038139,0,Sunny,4910.877908283147,Summer
2022-01-18,ST2,P16,27,1774.8351206746408,0.17354848018237,1,Rainy,1475.1553927612179,Winter
2022-06-30,ST4,P88,27,2017.203322253872,0.33438724672074527,1,Snowy,1852.4216283509759,Summer
2022-11-09,ST3,P37,22,827.2356940748988,0.23225879922881643,1,Cloudy,2073.8074505551385,Fall
2022-01-08,ST17,P9,28,1359.877052586552,0.21883128358639745,0,Snowy,843.6606361207776,Winter
2023-05-29,ST6,P65,31,763.3987356614086,0.22986463891926015,0,Sunny,4031.7975944722866,Spring
2023-08-05,ST4,P39,41,2034.392709385511,0.16825281450405632,0,Snowy,4271.319564550758,Summer
2022-04-10,ST7,P19,25,1551.3895126232264,0.01790018163712297,1,Snowy,2686.437360685446,Spring
2023-04-14,ST19,P33,31,970.4947610002841,0.06289426371594571,0,Cloudy,1365.162640250083,Spring
2023-06-01,ST5,P85,28,2382.27196377941,0.3573545445855202,0,Snowy,2776.8670230582497,Summer
2022-03-28,ST1,P97,30,3312.08447818102,0.07831972822441627,1,Snowy,5145.571495278469,Spring
2023-08-02,ST3,P90,30,770.7324713932322,0.25719252479449434,1,Rainy,2561.6033450290374,Summer
2023-10-03,ST18,P13,23,1918.1045717488782,0.254406897171937,1,Snowy,2115.598985214222,Fall
2022-11-03,ST1,P65,29,1986.0631372379746,0.08944444513059345,1,Sunny,2281.4230486520137,Fall
2022-07-20,ST13,P75,24,1696.7898876553352,0.23719754865255235,1,Snowy,5173.853206659554,Summer
2022-11-20,ST2,P58,39,3830.816995313187,0.08516799251154161,0,Rainy,2084.9122470218263,Fall
2023-11-22,ST10,P3,34,1105.4741348541597,0.3091404792906582,0,Rainy,2915.4859530556873,Fall
2023-01-24,ST8,P17,35,1840.1003846701014,0.15453257173139898,1,Rainy,4671.623329022804,Winter
2022-10-28,ST6,P13,35,2728.9034680511495,0.16814054964491515,1,Sunny,4656.4012709508115,Fall
2022-03-18,ST9,P34,35,3879.0031310163113,0.2545467189867265,0,Sunny,5819.362365352796,Spring
2022-03-28,ST6,P20,17,1350.1007363795022,0.03218105611903055,0,Sunny,4749.287710086623,Spring
2023-12-25,ST4,P74,30,3095.3791381238475,0.02857683532870925,1,Cloudy,4501.718402486172,Winter
2023-10-18,ST16,P73,29,2631.5981710626515,0.22821944443515926,1,Sunny,2031.0988788115621,Fall
2022-11-13,ST4,P34,38,3160.9176704665974,0.12681375928223204,1,Snowy,880.327699996163,Fall
2023-07-16,ST4,P11,26,406.30743355504956,0.35895055968087825,1,Snowy,1147.6529650163227,Summer
2023-01-28,ST10,P32,33,2796.9115673345455,0.38160446558601846,1,Snowy,4711.286420646434,Winter
2022-07-16,ST15,P47,29,1373.440239392677,0.014628734847284487,1,Cloudy,2682.887792667005,Summer
2022-03-22,ST20,P48,27,1513.5596069745661,0.18634678977408892,1,Snowy,1423.312182124829,Spring
2022-05-12,ST4,P85,21,2023.5379021028002,0.3226729541377789,1,Rainy,4446.281241071909,Spring
2022-11-10,ST18,P85,27,1295.3259463027628,0.034075497244375086,0,Rainy,1589.6358457131237,Fall
2022-10-18,ST15,P72,33,3233.076131207998,0.342299530546196,1,Sunny,4225.967304446014,Fall
2022-07-29,ST7,P11,33,3714.090140764177,0.04669620128885699,0,Cloudy,2802.3080170210296,Summer
2023-01-25,ST13,P43,35,2088.85887384617,0.16368741746367155,0,Rainy,4052.177715944891,Winter
2023-07-14,ST12,P52,35,2120.904298145234,0.05130360703999646,1,Cloudy,3701.6059060340917,Summer
2022-12-31,ST14,P9,28,1100.2587843844203,0.26520422107676905,1,Cloudy,3498.814359856664,Winter
